"brandName","branchName","longitude","latitude","cityName"
Durian Kocok Cipayung,Durian Kocok Cipayung,106.88938753,-6.33194746,Jakarta Timur
DURUMHAUS,"Kebab Durumhaus, Radio Dalam",106.78601610,-6.25673630,Jakarta Selatan
Dut Coffee,Dut Coffee,,,Jakarta Selatan
Duta Bawang 77,Duta Bawang 77,,,Jakarta Barat
Dwi Tunggal Citra,Dwi Tunggal Citra ,106.79053760,-6.23822640,Jakarta Selatan
Dylan Corner,Dylan Corner,106.76530980,-6.27461100,Jakarta Selatan
E-HUB,E-HUB Cafe,106.81631354,-6.17591247,Jakarta Pusat
Early march,EARLY MARCH GANCIT,106.78352925,-6.24396910,Jakarta Selatan
East Quarter,EAST QUARTER,106.82101665,-6.19491580,Jakarta Pusat
Eat  Asia,Eat Asia PIK,106.74249220,-6.09140640,Jakarta Utara
Eat  Asia,EAT ASIA PURI KEMBANGAN,106.75191760,-6.18273990,Jakarta Barat
Eat Bungeoppang,Lippo,106.64093130,-6.17211980,Jakarta Barat
Eat Bungeoppang,TokyoHub,112.73502720,-7.30071040,Jakarta Barat
Eat Bungeoppang,LW,106.74009407,-6.10928228,Jakarta Utara
eat.savore,eat.savore,106.80285133,-6.12891199,Jakarta Utara
EATDISH,EATDISH CHICKEN AND BEEF RICE BOWL CIPETE,106.80752127,-6.25794636,Jakarta Selatan
Eatime Stories,Eatime Stories Grogol,106.79417133,-6.16585359,Jakarta Barat
Eatime Stories,Eatime Stories Gelato,106.79417133,-6.16585359,Jakarta Barat
Eating Crispies,EATINQ CRISPIES PLUIT,,,Jakarta Utara
Eatinq Crispies,Eatinq Crispies Fatmawati,,,Jakarta Selatan
Eatinq Crispies,Eatinq Crispies Tanjung Duren,106.78096280,-6.17397200,Jakarta Barat
Eatinq Crispies,Eatinq Crispies Taman Palem,,,Jakarta Barat
Eatinq Crispies,Eatinq Crispies Kelapa Gading,,,Jakarta Utara
Eatjo,EATJO Menara Standard Chartered,106.81887650,-6.21779130,Jakarta Selatan
Eatlah,Eatlah Mielan,106.79038965,-6.23849695,Jakarta Selatan
Eatlah,Eatlah Chickago,106.78369501,-6.17532936,Jakarta Barat
Eatlah,Eatlah San Dieggo,106.86057446,-6.13920052,Jakarta Utara
Eatlah,Eatlah Ho Chickminh,106.91160624,-6.14860695,Jakarta Utara
Eatlah,Eatlah New Fork,106.74135132,-6.10432629,Jakarta Utara
Eatlah,Eatlah Citos,106.79920719,-6.29141849,Jakarta Selatan
Eatlah,Eatlah Meggxico,106.82186630,-6.19314208,Jakarta Pusat
Eatlah,Eatlah Plaza Festival,106.83267098,-6.22122505,Jakarta Selatan
Eatlah,Eatlah Pasar Minggu,106.84374928,-6.25535887,Jakarta Selatan
Eatlah,Eatlah Joglo,106.75983843,-6.21756259,Jakarta Barat
Eatlah,Eatlah Duren Sawit,106.92341143,-6.23404461,Jakarta Timur
Eatlah,Eatlah Citra Garden,106.71646294,-6.13073596,Jakarta Barat
Eatlah,Eatlah Dabao Salemba,106.85372754,-6.19301042,Jakarta Pusat
Eatlah,Eatlah Dabao Sawah Besar,106.82328380,-6.16023228,Jakarta Barat
Eatlah,Eatlah Tokopedia Tower ,106.81945915,-6.22127563,Jakarta Selatan
Eatlah,Eatlah Senayan City,106.79747704,-6.22749097,Jakarta Pusat
Eatlah,Eatlah Greenlake,106.70978352,-6.18028403,Jakarta Barat
Eatlah,Eatlah WTC,106.82069263,-6.21488633,Jakarta Selatan
Eatly,EATLY,106.80380440,-6.17391260,Jakarta Barat
eatme kimbap,eatme kimbap,,,Jakarta Selatan
EATRIENTS,EATRIENTS,106.83169810,-6.21977420,Jakarta Selatan
EATRIENTS,GREENDASH - SETIABUDI,106.83223250,-6.23175580,Jakarta Selatan
EATS AND CO,LYCHEE BERRY TEA & KOPI BANGSAWAN,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,AIR JERUK MURNI,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,PEMPEK PALEMBANG MANGCEK RADEN,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,SIOMAY & BATAGOR SETIABUDI BANDUNG,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,ES CENDOL & SELENDANG MAYANG,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,TAHU GEJROT & SEMPOL SUKE,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,SOTO MIE BOGOR MANG YOYO,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,RAJA AYAM KALASAN,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,NASI GORENG SPECIAL,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,BUAH LONTAR & AIR LONTAR,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,GADO GADO & KETOPRAK JAKARTA,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,CUANKI PAPA BOS,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,SATE PADANG AJO LABAI,106.85024350,-6.11942150,Jakarta Utara
EATS AND CO,CEMPEDAK MADU & DIMSUM MENTAI,106.84990660,-6.12026730,Jakarta Utara
EATS AND CO,PESTA DURIAN MANAY,106.84990660,-6.12026730,Jakarta Utara
EATS AND CO,ES POTONG SINGAPORE UNCLE,106.84990660,-6.12026730,Jakarta Utara
EATS AND CO,ES TEBU SARI BERKAT,106.82668730,-6.13297510,Jakarta Utara
EATS AND CO,NASI BAKAR,106.84990660,-6.12026730,Jakarta Utara
EATS AND CO,BAKSO MALANG DUA PUTRA,106.84990660,-6.12026730,Jakarta Utara
EATS AND CO,LYCHEE BERRY TEA,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,AIR JERUK MURNI,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,SIOMAY BANDUNG,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,PEMPEK PALEMBANG MANG CEK RADEN,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,"NASI LIWET SOLO ""KASMARAN""",106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,PIZZA SLICE INDONESIA,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,"GULAI TIKUNGAN BLOK M ""GULTIK""",106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,TAHU GEJROT & KUE LEKKER ARJUNA,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,RAWON SUROBOYO MBA WIN,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,BATAGOR MENTENG,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,ES GOYANG KENANGAN,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,SUKA SHAWARMA,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,ES TELER & ALPUKAT CREAMY JUARA,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,DIMSUM MENTAI,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,AYAM BAKAR & BEBEK BUMBU HITAM,106.88364700,-6.29574400,Jakarta Timur
EATS AND CO,ES GOYANG KAMPOENG,106.88117060,-6.29068640,Jakarta Timur
EATS AND CO,PEMPEK PALEMBANG MANGCEK RADEN,106.88117060,-6.29068640,Jakarta Timur
Eats and Co Foodcourt,KUE CUBIT & KUE PANCONG BLOK M,106.80064900,-6.24459300,Jakarta Selatan
Eats and Co Plaza Festival,AIR JERUK MURNI,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,SIOMAY BANDUNG,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,PEMPEK PALEMBANG MANG CEK RADEN,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,ES CENDOL & SELENDANG MAYANG,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,LYCHEE BERRY,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,RUJAK JUHIASINAN & RUJAK JUHI MANG ASEP,106.83030300,-6.21310000,Jakarta Selatan
Eats and Co Plaza Festival,SATE TAICHAN HIRO,106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,CHICKEN STEAK,106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,TAKOYAKI CRISPY MAK GAUL,106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,"KUE CUBIT & APE ""MANG AYI""",106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,"ES PODENG PEMUDA ""TANAH ABANG""",106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,"NASI BEBEK BUMBU HITAM ""DAPUR MAMAYUK""",106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,"AYAM BAKAR BANDUNG & NASI DAUN JERUK ""TIGA DARA""",106.83341940,-6.22126520,Jakarta Selatan
Eats and Co Plaza Festival,"MIE KOCOK BANDUNG ""MARIKA""",106.83341940,-6.22126520,Jakarta Selatan
EBIGA,Ebiga Ciputra World,106.82319540,-6.22433730,Jakarta Selatan
EBIGA,Ebiga Lippo Mall Puri,106.73966471,-6.18996765,Jakarta Barat
Ebinos,Ebinos,106.88883140,-6.12221140,Jakarta Utara
Ecolatte,Pameran,,,Jakarta Barat
EGMD Chitos,EGMD Chitos,106.79896330,-6.29178040,Jakarta Selatan
EH! Mendadak,EH! MENDADAK,106.82714226,-6.27715261,Jakarta Selatan
EH! Mendadakk,EH! Mendadakk,0.00000000,0.00000000,Jakarta Selatan
Eiger Coffee & Michi,Eiger Coffee Radio Dalam,106.78981630,-6.25801770,Jakarta Selatan
EIGHT COFFEE & BAKERY,EIGHT COFFEE & BAKERY LOTTE MALL,106.82287730,-6.22400730,Jakarta Selatan
Eight Kafe,Eight Coffee - Lotte Avenue,106.82329600,-6.22428600,Jakarta Selatan
EL JEFE TAQUERIA,EL GUAPO by EL JEFE,106.82666773,-6.12405908,Jakarta Utara
EL JEFE TAQUERIA,EL GUAPO by EL JEFE,106.80725458,-6.22952716,Jakarta Selatan
Ela! Greek Doughnut,ELA! Batu Tulis,106.82574100,-6.16307200,Jakarta Pusat
Ela! Greek Doughnut,ELA! Cempaka Putih,106.86309080,-6.17690780,Jakarta Pusat
Ela! Greek Doughnut,Ela! Greek Doughnut - Pakubuwono,106.78309850,-6.23737530,Jakarta Selatan
Ela! Greek Doughnut,ELA! x Absolutea Jelambar THI,106.77723615,-6.13236887,Jakarta Barat
Ela! Greek Doughnut,ELA! PIK Avenue,106.73869160,-6.10924050,Jakarta Utara
Ela! Greek Doughnut,ELA! x Absolutea Senopati,106.85739100,-6.22568900,Jakarta Selatan
Ela! Greek Doughnut,ELA! x Absolutea Sunter,106.86319560,-6.13348200,Jakarta Utara
Ela! Greek Doughnut,ELA! x Absolutea Cilandak,106.79959450,-6.29153860,Jakarta Selatan
Ela! Greek Doughnut,ELA! x Absolutea kelapa Gading 2,106.89896387,-6.17017262,Jakarta Utara
Ela! Greek Doughnut,ELA! x Absolutea Green Pramuka Square,106.87420100,-6.18913900,Jakarta Pusat
Eleven Coffee,Eleven Coffee,106.90181890,-6.11404683,Jakarta Utara
Elpukat Kocok,Elpukat Kocok - Cipinang Muara,106.88379646,-6.22911263,Jakarta Timur
Elsano X Tika Kitchen,Elsano X Tika Kitchen,106.82458430,-6.23952820,Jakarta Selatan
ELYSIUM,ELYSIUM,106.83023887,-6.21693692,Jakarta Selatan
ELYSIUM,ELYSIUM RESERV,0.00000000,0.00000000,Jakarta Selatan
EMADO'S,Emados - Kemang,106.81458710,-6.26769130,Jakarta Selatan
EMADO'S,Emados - Bintaro,106.75277800,-6.26983630,Jakarta Selatan
EMADO'S,Emados Shawarma - Veteran,106.76369270,-6.27388630,Jakarta Selatan
EMADO'S,Emados - Lebak Bulus,106.78129970,-6.30739130,Jakarta Selatan
EMADO'S,Emados - Jatiwaringin,106.90900020,-6.24977320,Jakarta Timur
EMADO'S,Emados Shawarma - Condet,106.85551110,-6.28647530,Jakarta Timur
EMADO'S,Emados - Kedoya,106.77228150,-6.16920630,Jakarta Barat
EMADO'S,AMAR DINING KEMANG,106.81629530,-6.26500940,Jakarta Selatan
EMADO'S,EMADO'S ELITE,106.81018580,-6.22401970,Jakarta Selatan
EMADO'S,Emados - Tebet,106.84672180,-6.23497680,Jakarta Selatan
EMADO'S,Emados - Ciledug,106.74616690,-6.23619030,Jakarta Selatan
EMADO'S,Emados - Joglo Pos Pengumben,106.76160227,-6.21716072,Jakarta Barat
EMADO'S,Emados - Benhil,106.81002704,-6.20682520,Jakarta Pusat
EMADO'S,Emados - Cipete,106.79875100,-6.27728270,Jakarta Selatan
EMADO'S,Emados - Kemanggisan,106.78232830,-6.19352860,Jakarta Barat
EMADO'S,Emados - Basura Jakarta Timur,106.89252620,-6.22936510,Jakarta Timur
EMADO'S,Emados - Pejaten,106.83045540,-6.27215480,Jakarta Selatan
EMADO'S,Emados - Pondok Gede,106.91092690,-6.26395460,Jakarta Timur
EMADO'S,Emados - Bangka,106.81518610,-6.24640430,Jakarta Selatan
EMADO'S,Emados - Dewi sartika,106.86431530,-6.25928950,Jakarta Timur
EMADO'S,Emados - Tanjung Barat,106.85381430,-6.30243990,Jakarta Selatan
EMADO'S,Emados Shawarma - Fatmawati,106.79721240,-6.26575040,Jakarta Selatan
EMADO'S,Emados - Daan Mogot,106.71307840,-6.15228430,Jakarta Barat
EMADO'S,Emados - Pondok Labu,106.79376214,-6.30892967,Jakarta Selatan
EMADO'S,Emados - Buaran,106.92166740,-6.22059000,Jakarta Timur
EMADO'S,Emados - Cijantung,106.86340890,-6.30976410,Jakarta Timur
EMADO'S,Emados - Radio Dalam,106.78955940,-6.25875290,Jakarta Selatan
EMADO'S,Emados - Mayapada,106.82060220,-6.21270500,Jakarta Selatan
EMADO'S,Emados - Kelapa Gading,106.90040590,-6.16957930,Jakarta Utara
EMADO'S,EMADOS FOODTRUCK,106.83008510,-6.21548210,Jakarta Selatan
EMADO'S,EMADOS FOODTRUCK 2,,,Jakarta Selatan
EMADOS SHAWARMA,Emados - Cempaka Putih,106.87545895,-6.17680374,Jakarta Pusat
EMADOS SHAWARMA,Emados - Salemba,106.85836080,-6.19035690,Jakarta Pusat
Emilia,Emilia Permata Hijau,106.78040230,6.21711440,Jakarta Selatan
Emilia,Emilia Pondok Indah,106.78040230,6.21711440,Jakarta Selatan
Emilia,Emilia Bar SCBD,106.80495570,-6.22795310,Jakarta Selatan
Emilia,Emilia Bar Menteng,106.82491550,-6.19004740,Jakarta Pusat
Empal Gentong Hj Mega,Kedai Swadharma,106.82420087,-6.18947531,Jakarta Pusat
Enakusuka,Enakusuka menara thamrin,106.82184760,-6.18564280,Jakarta Pusat
Endorphins,Endorphins Grand Indonesia,106.81934634,-6.19454247,Jakarta Pusat
Endorphins,Endorphins Lippo Mall Nusantara,106.81467480,-6.21997730,Jakarta Selatan
Endorphins,Endorphins Lippo Mall Puri,106.73881480,-6.19023840,Jakarta Barat
Endorphins,Endorphins Emporium,106.80368750,-6.12484420,Jakarta Utara
Endorphins,Endorphins Blok M Plaza,106.79763500,-6.24439200,Jakarta Selatan
Endorphins,Endorphins  Cengkareng,106.72327930,-6.13958150,Jakarta Barat
Endorphins,Endorphins Fatmawati,106.79542690,-6.26890160,Jakarta Selatan
Endorphins,Endorphins Gandaria City,106.78350754,-6.24397122,Jakarta Selatan
Endorphins,Endorphins Puri Indah Mall,106.73349140,-6.18907460,Jakarta Barat
Endorphins,Endorphins Kelapa Gading,106.90714154,-6.15243189,Jakarta Utara
Endorphins,Endorphins  Kemang,106.81581030,-6.28555350,Jakarta Selatan
Endorphins,Endorphins  Mangga Besar,106.81549000,-6.14696460,Jakarta Barat
Endorphins,Endorphins Lippo Mall Kemang,106.81456110,-6.26224350,Jakarta Selatan
Endorphins,Endorphins  Meruya,106.72648520,-6.20547630,Jakarta Barat
Endorphins,Endorphins Pluit,106.78679858,-6.11845073,Jakarta Utara
Endorphins,Endorphins Rawamangun,106.89122740,-6.20241470,Jakarta Timur
Endorphins,Endorphins Sudirman,106.81541200,-6.20570670,Jakarta Pusat
Endorphins,Endorphins  Thamrin,106.81494080,-6.19553890,Jakarta Pusat
Endorphins,Endorphins AEON Mall Tj. Barat,106.83987110,-6.30677120,Jakarta Selatan
Endorphins,Endorphins Mall Kelapa Gading 3,106.90874109,-6.15705601,Jakarta Utara
Endorphins,Offline Store Pluit,106.78456317,-6.11868750,Jakarta Utara
Endorphins,Endorphins Central Park Mall,106.79046970,-6.17725150,Jakarta Barat
Endorphins,Endorphins JGC,106.95219490,-6.17170200,Jakarta Timur
ENVY,ENVY,0.00000000,0.00000000,Jakarta Pusat
Eonnike ,Eonnike Korean Street Food Pademangan,106.84086356,-6.12945186,Jakarta Utara
Eowa Coffee & Bakery,Eowa Coffee and Bakery,106.74618090,-6.17035790,Jakarta Barat
ES CINCAU,ES CINCAU,106.80391060,-6.22466910,Jakarta Pusat
Es coklat idola,Cengkareng,0.00000000,0.00000000,Jakarta Barat
Es Coklat Panjang Umur,Es Coklat Panjang Umur,106.76247306,-6.27048936,Jakarta Selatan
ES DURIAN IKO GANTINYO,ES DURIAN IKO GANTINYO,106.80391060,-6.22466910,Jakarta Pusat
ES GOYANG KAMPUNG,Es Goyang Kampung,106.82329600,-6.22428600,Jakarta Selatan
ES GOYANG KAMPUNG,ES GOYANG KAMPUNG,106.82287430,-6.22446560,Jakarta Selatan
Es Kacang Merah Bang Azzam,Es Kacang Merah Bang Azzam,106.85690210,-6.27865990,Jakarta Timur
Es kocok.in,Es kocok.in,106.90230524,-6.24653380,Jakarta Timur
Es Kul-Kul Bia,Es Kul-Kul Bia,,,Jakarta Barat
Es Oyen koko,Es Oyen koko,106.82650070,-6.14128620,Jakarta Pusat
Es Pisang Ijo Mama Bella,Es Pisang Ijo Mama Bella,106.85997650,-6.21487310,Jakarta Timur
Es Pisang Ijo Payjo,Es Pisang Ijo Payjo,106.82287430,-6.22446560,Jakarta Selatan
Es tebu gaul,Es tebu gaul,106.80153330,-6.30250460,Jakarta Selatan
ES TEBU KANG TEBU,ES TEBU KANG TEBU,106.80391277,-6.22464610,Jakarta Pusat
ES TEBU KANG TEBU,ES TEBU KANG TEBU,106.82287430,-6.22446560,Jakarta Selatan
ES Tebu Master,Es Tebu Master,106.82331028,-6.22399284,Jakarta Selatan
Es Teh Double Xl,Es Teh Double Xl Sunter jaya,,,Jakarta Utara
ES TEH MANIS JAWA ,ES TEH MANIS JAWA ,106.72376290,-6.16783560,Jakarta Barat
Es Teh MAREMA ,Es Teh MAREMA ,106.90832830,-6.31870250,Jakarta Timur
Es Teh Poci,Es Teh Poci,,,Jakarta Selatan
Es Teh Poci Warung Sila,Es Teh Poci Warung Sila,106.81546700,-6.34597230,Jakarta Selatan
Es Teh Solo,Es Teh Solo Kebayoran Lama,106.78039441,-6.23378637,Jakarta Selatan
ES TEH SOLO,ES TEH SOLO,106.94914037,-6.20455935,Jakarta Timur
Es Teler.in Sultan 88,Es Teler.in Sultan 88 Cipinang Muara,106.89063740,-6.22599890,Jakarta Timur
Es Teler.in Sultan 88,Es Teler.in Sultan Cipinang Muara II,106.89069087,-6.22621158,Jakarta Timur
Es Teler.in Sultan 88,Es Teler.in Sultan 88 KORPRI 2024,106.99535722,-6.26118326,Jakarta Timur
es teller nyonya88,Es Teller Nyonya 88 Aeon Mall Jkt,106.95008630,-6.17271590,Jakarta Timur
es teller nyonya88,Es Teller Nyonya 88 Gading Festival Food,106.92446186,-6.16911739,Jakarta Timur
es teller nyonya88,Es Teller Nyonya88 Kelapa Gading,106.92205000,-6.16932900,Jakarta Utara
Es.com,Es.com,,,Jakarta Utara
ESKRYM - Ice Cream & Dessert,ESKRYM,106.83823138,-6.30174933,Jakarta Selatan
esland,esland,,,Jakarta Barat
ESTEBOO,ESTEBOO,106.83370729,-6.16687524,Jakarta Pusat
Esteh Pocii,Esteh Pocii,,,Jakarta Selatan
Eunoia Resto,Eunoia Resto,,,Jakarta Timur
Evan Resto,Evan Resto,106.94318176,-6.19681209,Jakarta Timur
EVERYDAY co-Kitchen,EVERYDAY co-Kitchen,106.83947887,-6.17369999,Jakarta Pusat
EVERYONE COFFEE,EVERYONE COFFEE,0.00000000,0.00000000,Jakarta Selatan
Exalt,Exalt,106.79907300,-6.29275997,Jakarta Selatan
Exquise Patisserie,Exquise Patisserie Jatinegara,106.88722860,-6.22151370,Jakarta Timur
Exquise Patisserie,Exquise Patisserie Menteng,106.82852345,-6.19171090,Jakarta Pusat
Exquise Patisserie,Exquise Patisserie Retail,106.84079595,-6.16741946,Jakarta Pusat
Exquise Patisserie,Exquise Patisserie Gunawarman,106.80731102,-6.23578549,Jakarta Selatan
Exquise Patisserie,Exquise Patisserie Kelapa Gading,106.90318287,-6.16335896,Jakarta Utara
Exquise Patisserie,Exquise Patisserie PIK Avenue,106.73979920,-6.10860960,Jakarta Utara
Exquise Patisserie,Exquise Patisserie Plaza Indonesia,106.82194680,-6.19359770,Jakarta Pusat
EYANG CADAS,Eyang Cadas,106.76800451,-6.18482777,Jakarta Barat
EYANG CADAS,Eyang Cadas Mall Ambassador,106.82682020,-6.22402230,Jakarta Selatan
Fabster,The Stash,0.00000000,0.00000000,Jakarta Selatan
Fajar fried chiken,Fajar fried chiken,106.84619540,-6.18701830,Jakarta Pusat
FameOGs,FameOGs,106.81156303,-6.32686922,Jakarta Selatan
Fan Fries,Fan Fries Neo Soho,,,Jakarta Barat
Fan Fries,Fan Fries Blok M Plaza,,,Jakarta Selatan
Fan Fries,Fan Fries Kokas,,,Jakarta Selatan
Fan Fries,Fan Fries Lotte,,,Jakarta Selatan
Fan Fries,Fan Fries Mall Kelapa Gading 3,,,Jakarta Utara
Fan Fries,Fan Fries PIM 3,,,Jakarta Selatan
Fan Fries,Fan Fries SCBD,,,Jakarta Selatan
FANFAN,FANFAN MALL PURI INDAH,106.73351285,-6.18875460,Jakarta Barat
FAQ'Q BAR & LOUNGE,Faq Q Lounge,106.82668730,-6.22997920,Jakarta Selatan
Faris warung,Faris warung,,,Jakarta Selatan
farm.girl Table,Farm.girl Menteng,106.82415420,-6.19096480,Jakarta Pusat
FarmBest Food,FarmBest Food,106.94092906,-6.21471719,Jakarta Timur
Fat Belly,Fat Belly Tebet,106.85493844,-6.22654623,Jakarta Selatan
Fat Belly,Fat Belly,106.81212250,-6.23987660,Jakarta Selatan
Fat Haus,Fat Haus,106.74503680,-6.27507200,Jakarta Selatan
FAT TIGER,FAT TIGER,106.72084280,-6.22271620,Jakarta Barat
Fat Wang,Fat Wang,106.82801110,-6.22898527,Jakarta Selatan
FAVOREAT,Favoreat Citra 6,106.70932388,-6.12293360,Jakarta Barat
FAVOREAT,Favoreat Ampera Kemang,106.81864402,-6.28456505,Jakarta Selatan
FAVOREAT,Favoreat Sunter,106.87170110,-6.13792260,Jakarta Utara
FAVOREAT,Favoreat Green Garden,0.00000000,0.00000000,Jakarta Barat
Febry's Chicken Wings,Febry's Chicken Wings,106.82997140,-6.14250490,Jakarta Pusat
FEEL MATCHA,FEEL MATCHA HARAPAN MULYA,106.85611930,-6.17326580,Jakarta Pusat
FEEL MATCHA,FEEL MATCHA KEMANG,106.81663350,-6.27046960,Jakarta Selatan
FEEL MATCHA,FEEL MATCHA MOI,106.89164550,-6.15114960,Jakarta Utara
FEEL MATCHA,FEEL MATCHA MALL KELAPA GADING,106.90272670,-6.16443360,Jakarta Utara
FEEL MATCHA,FEEL MATCHA PONDOK INDAH 3,106.77970090,-6.26603860,Jakarta Selatan
FEEL MATCHA,FEEL MATCHA SENOPATI,106.81633980,-6.23500760,Jakarta Selatan
FEEL MATCHA,FEEL MATCHA BY THE SEA PIK,106.74995690,-6.09282670,Jakarta Utara
FEEL MATCHA,FEEL MATCHA LIPPO MALL PURI,106.73890940,-6.18845540,Jakarta Barat
Feiduck,Feiduck - Lippo Mall Puri,106.73913448,-6.18727414,Jakarta Barat
Feiduck,Feiduck - MOI,0.00000000,0.00000000,Jakarta Utara
Feiduck,Feiduck - PIK,0.00000000,0.00000000,Jakarta Utara
Feiduck,Feiduck - Lippo Mall Puri,106.73913448,-6.18727414,Jakarta Barat
Feiduck,FAT DUCK - MENTENG,106.82862500,-6.19300953,Jakarta Pusat
FFGCOFFEE HOUSE,FFGCoffee House,106.82181010,-6.21434170,Jakarta Selatan
fi:ka,Fi:ka Gandaria City,106.78134020,-6.24416880,Jakarta Selatan
fi:ka,Fi:ka Tentara Pelajar,106.79308910,-6.21428110,Jakarta Selatan
fi:ka,Fi:ka Lippo Kuningan,106.82798840,-6.21741050,Jakarta Selatan
fi:ka,Fi:ka Grand Orchard,106.91788680,-6.15074950,Jakarta Utara
fi:ka,Fi:ka Cyber 2,106.82999180,-6.22633150,Jakarta Selatan
fi:ka,Fi:ka Grand Indonesia	,106.73877760,-6.17812850,Jakarta Pusat
fi:ka,Fi:ka Pondok Indah Mall 1	,106.78400900,-6.26494600,Jakarta Selatan
fi:ka,fi:ka Ruko Cempaka Putih,0.00000000,0.00000000,Jakarta Selatan
fi:ka,fi:ka Kebon Jeruk,0.00000000,0.00000000,Jakarta Barat
fi:ka,Fi:ka Stasiun Gondangdia,106.81136920,-6.18492170,Jakarta Pusat
fi:ka,fi:ka Gofood Kitchen Bintaro,106.70577330,-6.27738520,Jakarta Selatan
fi:ka,fi:ka Pluit Village,106.78746270,-6.11643390,Jakarta Utara
fi:ka,fi:ka Transmart Cilandak,106.81417900,-6.30039100,Jakarta Selatan
fi:ka,fi:ka Citra 6,106.71128400,-6.12526100,Jakarta Barat
fi:ka,fi:ka Mall Artha Gading,106.89227900,-6.14544300,Jakarta Utara
fi:ka,fi:ka Mangga 2 Square,106.83223800,-6.13903900,Jakarta Utara
fi:ka,fi:ka Kedoya Selatan,106.76118200,-6.18056600,Jakarta Barat
fi:ka,fi:ka Tebet Timur,106.85594150,-6.22732740,Jakarta Selatan
fi:ka,fi:ka Rita Supermall,109.23266620,-7.42559109,Jakarta Selatan
fi:ka,fi:ka Duren Sawit,0.00000000,0.00000000,Jakarta Timur
Fibar.indonesia,Fibar.indonesia,106.89191870,-6.14577390,Jakarta Utara
Fiku shop,Fiku shop,106.82087300,-6.23026330,Jakarta Selatan
Filosofi Cafe,Filosofi Cafe,106.80729600,-6.22919680,Jakarta Selatan
Filosofi Digital,FKD - POS Bloc,106.83386911,-6.16648772,Jakarta Pusat
Filosofi Digital,FKD - Perfecto Barito,106.79778735,-6.25055805,Jakarta Selatan
Filosofi Kopi,Filosofi Digital - Event,106.14135250,-6.12411550,Jakarta Pusat
Filosofi Kopi,FKD - Cijantung,,,Jakarta Timur
