Nama Restoran,Pricing,latitude,longitude
Warung Nasi Ibu Nety,,-6.1621416,106.691951
warkop khatulistiwa,,-6.1612309,106.6909409
"Warung Nasi Uduk ""Bu Asih""",,-6.1648106,106.6925806
Nasi uduk Mpok Amela,,-6.163786,106.693332
Fadhil cafe,,-6.161318,106.690493
Kwetiau Goreng Achi,,-6.1646142,106.689058
Bakso Solo Pak Kumis,,-6.1614696,106.6920854
Mie Ayam Warjok,,-6.1595715,106.6920556
MIE AYAM BENGKEL WARUNG GANTUNG,,-6.1573816,106.6883902
Pempek Anggrek Ibu Ida,,-6.1583563,106.6981067
pecel lele dan soto ayam gentana lamongan,,-6.164784,106.6889741
Pecel lele P.U.R.K.U.N,,-6.1623599,106.6892566
LibertéHouse.Co,,-6.1551582,106.6888499
"Pecel Lele ""Bunda Qiyas""",,-6.160968,106.6917689
Lucky Food,,-6.1581732,106.6961
Warung geprek hanifa,,-6.153935,106.6888912
Soburhanakum,,-6.1541919,106.6888149
Rajawali Kalideres,,-6.1552717,106.6886898
Warung Rao's,,-6.1569222,106.6885615
WARTEG SINARANBAHARI,,-6.1569901,106.6885787
Takoyaki Ayoshi,,-6.1550851,106.6889438
Warung 46 Rilisman,,-6.1567073,106.6885811
Warung Suka Suka,,-6.164651,106.6887286
Z-Chiken Outlet Al-Ghanj,,-6.162653,106.6893823
Seblak Prasmanan,,-6.163198,106.692786
Kedai Mbak Puput,,-6.1625889,106.698221
Sate Betawi,,-6.1648126,106.6934206
soto lamongan azril,,-6.162395,106.691843
Warung Betawi Po Asmara,,-6.1637972,106.6919667
TOKO FELIMART,,-6.1634412,106.6896807
Fried Chicken & Geprek AE Semanan,,-6.1634681,106.6926801
Bakmie idola,,-6.176572,106.703971
Bakso Mas Tejo,,-6.1769566,106.7075946
Sate Khas Madura,,-6.1541713,106.6889085
Ayam Geprekoki,,-6.1575925,106.6880762
Nasi Liwet Umi Farih,,-6.154675,106.6887284
Mie jontor76,,-6.1574772,106.6883746
Salad Buah Sofia,,-6.1569668,106.6885649
Warung Diva,,-6.1610111,106.6909796
Pecel Lele Pakde,,-6.1595562,106.6948481
Saung Bebek Zahira,,-6.154796,106.7000134
Rm Putra Kembar Peta Selatan,,-6.1548175,106.7034988
Warung Sate Mar,,-6.1520787,106.7025091
Burger Bangor Kalideres,,-6.1485945,106.7042499
warung nasi mang misra,,-6.1548657,106.7010862
"Nasi Uduk Mamah Rosi , Semanan",,-6.166503,106.6991003
Warung Nasi RESTU IBU,,-6.1722789,106.697932
Dapur Hainan,,-6.1725909,106.7013224
Sego Megono MbaWati,$,-6.1712101,106.6997474
warteg berkah,,-6.1681072,106.6993944
Warteg Sinar,,-6.1669523,106.6990739
CHANOS Bandeng Presto,,-6.170606,106.7082137
stasiun kalideres Bakso Misfalah,$$,-6.1663292,106.7046084
Warteg Campur Sari,,-6.1718797,106.7066978
Warteg Sida Berkah,,-6.1692773,106.7018574
Warteg Arizki,,-6.1664252,106.7023952
Toko es nu'tan,,-6.1648449,106.6928925
Kuliner,,-6.1623649,106.6892771
Warung Nasi Soto Ayam Lamongan,,-6.164813,106.6930741
Mie ayam dan bakso pak wali,,-6.1648496,106.6929404
Nasi Uduk & Gado Gado Betawi,,-6.1503881,106.7043534
WARUNG MADURA ARIFIN 1,,-6.1491589,106.7381771
Nikita Fried Chiken,,-6.1450301,106.7423978
Soto tangkar,,-6.14488,106.745684
lucky kitchen,,-6.1329085,106.7355099
Gado-Gado Mama Rendi,,-6.1758937,106.7181176
Gorengan Aah / Bandar Mole Jakarta,,-6.1769375,106.7098697
Waroeng SosMed,,-6.1808416,106.7198956
Wan Ziya,,-6.1788868,106.718932
Dapur Bun'Cha,,-6.1753212,106.7247295
Seribu Rasa Cloud Kitchen,,-6.1385608,106.732718
Gateway Resto karaoke & Club Cengkareng,$$,-6.1378406,106.7326881
Bakmie Duo,,-6.1420015,106.7354584
Foo Heng Hongkong Dimsum - Puri Mansion,$$,-6.1829219,106.7285296
Bakmi Keriting Akhai - Puri Mansion,,-6.1809952,106.7281197
Dapur Jindan,,-6.1764584,106.7181589
Warteg 88,$,-6.1766589,106.719178
Warteg jambu2 bahari,,-6.1755458,106.7216466
HOMECAFE,,-6.1814846,106.7275403
Warnas Bunda,,-6.1782762,106.7145955
Bakmie Medan Asiang,,-6.173912,106.7126491
Bebek Gode Goreng,,-6.1737119,106.7121507
Angkringan Merakyat 88_ Kosambi,,-6.1746976,106.7127836
BAKMIE ACUAN KOSAMBI,,-6.171212,106.7137412
Warung Nasi Barokah,,-6.176707,106.7091701
Dapur Om Tian,,-6.1756773,106.7134686
AYAM GEPREK SI GENDUT KOSAMBI,,-6.1772352,106.7105058
Cafe,,-6.1393041,106.7355183
Ruko miami blok c no 11,,-6.1369915,106.7342912
Mie Ayam MJ,,-6.143783,106.7343614
Warung OBB 2,,-6.13853,106.7354993
Steak Cek City Resort,,-6.1364645,106.731813
Sambel Liwet 55,,-6.2005613,106.7318816
Dapur Taliwang Jalur 20,,-6.1993571,106.7277154
Ayam Geprek Lebar,,-6.1995549,106.7324617
Dyno Chicken Meruya,,-6.2020373,106.7245587
Warung Nasi Ibu Dian,,-6.2011981,106.7243782
Bakmie Aheng,,-6.2034632,106.7296353
Wandi Bakso Wonogiri,,-6.2038468,106.7291196
Dyan Dyan Dimsum,,-6.2028145,106.7346167
ALWANDI Fried Chicken,,-6.2034415,106.7249833
Ayam Mama Muda,,-6.1382876,106.7323375
Bakmie Ping Ping,,-6.1559931,106.7195479
Rm.Padang ( Talago Duri ),,-6.1564277,106.7136058
Mie Ayam & Bakso Hanung Khas Wonogiri,,-6.1558507,106.7170154
Nasi Goreng Mas Monok,,-6.1562615,106.7139865
Seblak Mama Rika,,-6.1559018,106.7220755
Bapak muksin,,-6.1615521,106.7147769
warung Makan Bunda,,-6.1564871,106.7163175
Lapo MAY,,-6.1550675,106.7144432
Nasi Bebek Gisela,,-6.1565574,106.7160103
SEBLAK PRASMANAN TEH DEWI,,-6.1593245,106.7173877
DEPOT MAKAN IDAMAN,,-6.1575829,106.7147297
Nasi Uduk Bude Sri,,-6.1576508,106.7140121
Nasi Uduk Betawi Oye,,-6.157117,106.7162478
Kebab kaboel,,-6.1570656,106.7148121
Nasi Goreng Mas Dedi,,-6.1556868,106.7160161
WARUNG BILQIS p17,,-6.1487572,106.7444229
"Njonja Rasa, Kedai Citarasa Indonesia",,-6.1805757,106.7280757
Warung Nasi Pekalongan,,-6.1715852,106.7017823
Pukis MD,,-6.1720849,106.6978866
Friend's Chicken,,-6.1672444,106.7024817
Warung Soto Damar,,-6.1654104,106.6990959
Warteg Slawi Ayu,,-6.1722538,106.6965699
Warung nasi bunda athar,,-6.1701143,106.7017249
WARTEG SABDA ALAM,,-6.1722257,106.6974619
""" Sari Sunda """,,-6.1586351,106.7689379
Gado-Gado Mpo Fatma,,-6.1568459,106.7673159
Fivestar by Doyenne Cafe,,-6.1508532,106.715201
LEMOM Cafe,,-6.1490994,106.7144712
Food Court Green Kitchen,,-6.1503587,106.7118092
Bakso Prasmanan Utan Jati,,-6.1475829,106.713158
Warteg Wawan 88,,-6.1560719,106.7682172
Bakso Pak'de YONO,,-6.1548217,106.7687994
Nasi uduk the sister,,-6.1566183,106.767874
FnF,,-6.1477617,106.7485558
Bakso Mas Mo,,-6.1470403,106.7419591
Myownkitchen,,-6.164459,106.7597049
NasiBox UPI,,-6.1764554,106.7181475
Mie Ayam Wonogiri 2303,,-6.1785832,106.7181325
Ayam Bakar bumbu rempah wong jogja,,-6.1790595,106.7218542
Ayam geprek sesko pertigaan abc,,-6.1797974,106.7213675
Kebab JS (Kresek),,-6.179473,106.7204933
Master Bento - Bento Ulang Tahun Anak,,-6.178172,106.7155734
Mie Ayam Slamet Wonogiri,,-6.1560771,106.7683101
Ayam Geprek Barokah Pasar Pesing,,-6.1587634,106.7677244
Grand monggo mas diskotik,,-6.1589583,106.7684279
Warung baso krikil,,-6.1533152,106.7596877
Ayam Goreng Kalasan Borobudur,,-6.1481564,106.7510627
"Warung Nasi ""Ibu Endut""",,-6.1471938,106.7481151
Putra Paris Masakan Padang,,-6.1474556,106.7430831
angkringan sego kucing,$,-6.1535386,106.7487659
PRAJURIT CHICKEN,,-6.1827625,106.7278041
"Bakmi ""ATET""",,-6.1619564,106.7623477
Warung Nasi Renggong,,-6.1665892,106.7045832
Sate Madura Bang Juri,,-6.1667103,106.7000125
Nasi uduk & Asinan Mpok Imah,,-6.1720611,106.698443
Warung Kedai Teh Emut,,-6.1662533,106.7032798
"Ketoprak Indomie dan Mie Ayam Diwan, Semanan",,-6.1679126,106.6988066
SOTO BETAWI BU ANIK,,-6.1720257,106.7068584
Bakso Bejo,,-6.1707385,106.6956477
Warung seblak dowerrr,,-6.172331,106.6979364
Fajar Jaya Minang Masakan Padang,,-6.1660933,106.7042567
SEBLAK MPO ANUNG+JAJANAN MURAH,,-6.1660353,106.7002523
Nasi goreng pakem 88,,-6.17291,106.6982401
Gado Gado selera Nusantara,,-6.1712413,106.6990944
BAKSO DAGING SAPI ASLI MAS KUMIS WONG SOLO,,-6.1723215,106.6975694
Dapoer Henny,,-6.1643375,106.7611367
Bakmi CongKee,,-6.1626159,106.7623287
Warung Nasi Uduk Bu Adah,,-6.1561281,106.7202332
Nasi Goreng Pak Slamet,,-6.1583401,106.7148056
Hasan FRIED CHICKEN,,-6.1588443,106.7145969
Nasi goreng blankon,,-6.1569779,106.7148074
NASI GORENG RACKER,,-6.1547034,106.7210682
Warteg Bu Arum,,-6.1555313,106.7192044
Sate Taichan Walig Daanmogot,,-6.1555073,106.7125521
Resto,,-6.1378446,106.8032108
"Nasi Tim Pasar Pagi ""Kedai Ny LIM""",,-6.1375193,106.8064203
Cahaya Minang Rumah Makan,,-6.1375125,106.8048231
RM.BATAVIA MINANG 2 N0.9,,-6.1347599,106.8063659
Soto Tangkar Tiang Bendera,,-6.1368723,106.8095119
Warung Nasi Pekalongan Hj. Sumiati,,-6.1490141,106.7996633
NASI UDUK MAK HAJI,,-6.1487905,106.796943
Bakmie Kalimantan Lili,,-6.1541277,106.8029406
Nasi Uduk Bu Sum,,-6.1456046,106.8063266
Bawang Goreng D. N. A,,-6.1432115,106.8077132
GEPREK SI EMAK (KAHFI),,-6.1480923,106.8048459
Bakut & Sate Aheng 138,,-6.1451341,106.8046428
Bakmi Pejagalan (pekojan),,-6.1413642,106.805051
Ngiler,,-6.1548167,106.8064545
Café Batavia,$$$,-6.1344394,106.8127579
Cahaya Baru,$$,-6.1337467,106.808838
Grand Hwa Yen,$$,-6.133213,106.8097667
Puyung Hai Tiang Bendera,$,-6.1321019,106.8075735
Sambal Wakacaw,,-6.1361398,106.8030253
ROAM,,-6.135564,106.809221
Oseng Mercon,,-6.1526887,106.8041122
Warung Makan Mak Tuti,,-6.1461262,106.8101615
Roti Srikaya Achin,,-6.1511168,106.8073605
Banana TONGJANGJI tambora,,-6.1526119,106.8090067
Chick en' Chill,,-6.1516495,106.8081908
Pondok baso dua dara5,,-6.151193,106.813022
Dapur Aurel,,-6.1459194,106.8115319
Baso urat sapi alas roban,,-6.148279,106.80302
Nasi Goreng Pak Mul,,-6.1471377,106.8131177
Warung Nasi Ibu Sakem,$,-6.1469651,106.8090696
Usaha Muallaf Mandiri Resto,,-6.1465567,106.8046316
Ayam Goreng Wawa,,-6.1445593,106.8109274
Bakso Malang Mbak Lastri,,-6.1464998,106.8005244
BAKSO FESTIVAL,,-6.1473777,106.811162
RM Karunia Jaya Tambora,,-6.1473165,106.8103149
ASEAN NASI UDUK,,-6.1378465,106.8058432
Nasi Kapau Kasiah Bundo,,-6.1355861,106.810402
Bakso Encek,,-6.1381695,106.8021497
Nasi Ulam Jl. Cengkeh,,-6.1328663,106.8123333
Bakso momo,$,-6.1372196,106.8116325
Sate Babi & Bakut Aleng,,-6.1378779,106.8062001
Wahyoo RM. Mitra Minang,,-6.1379293,106.8095013
Sate Padang Dua Putri,,-6.1373819,106.8141249
Nasi Goreng 57-58,,-6.138026,106.8034617
Sate Padang Citra Minang,,-6.1333272,106.8122198
Lucky Sheep Hot Pot,$$,-6.1476855,106.8142916
Warteg Subsidi Bahari,,-6.1463263,106.8135538
Bakmi 169,,-6.1467898,106.8122655
Hisana Angke Indah,,-6.1457599,106.799963
Ebikuspicy,,-6.1458889,106.7969464
"Meat Up Yuk, Krendang",,-6.1520537,106.8033334
RUMAH MAKAN MASAKAN SUNDA TENJO BOGOR,,-6.1507899,106.7962736
Treatmeal,,-6.1522143,106.8033173
Rumah Makan Pekalongan Mbak Atun,$,-6.147268,106.803871
Visual 89 Vegetarian,,-6.1471606,106.8031318
Cai Ji,,-6.1494902,106.8156327
DeFood Dimsum,,-6.148358,106.7997339
MET Glodok,,-6.1433105,106.8115611
Ayam gunting crunchy,,-6.1422431,106.8001993
Warteg putra bahari,,-6.1482913,106.8072244
Ayam Bakar Juragan,,-6.144787,106.810857
Pondok X Pojok,$,-6.1478388,106.8012342
Baso Dua Dara Angke,,-6.147033,106.799724
Nasi Hainam 777,,-6.1428098,106.7981823
Bakmi Fici,,-6.1434779,106.8055912
Nasi Bakar Ima,,-6.1453688,106.8079847
Soto Betawi Cs,,-6.1479322,106.8074388
"Kopi Yomi & Jeruk ""99"" Kalbar",,-6.1500789,106.8080146
Rumah Makan Naraya,,-6.1433041,106.7915813
Warung Uduk Mba Asih,,-6.1483136,106.7910182
Gado-gado LING2,,-6.1457664,106.8130785
Warteg Ibu Nok,,-6.1414226,106.8033467
9WIN,,-6.1450297,106.8063153
Hidden Kitchen,,-6.1479218,106.817822
Glory kantin,,-6.121685,106.7024465
Dapur Apron - Angke,,-6.1442133,106.7955168
Soto Mie Bogor,,-6.1468018,106.8122372
Sop Kambing Usup,,-6.1417705,106.8081683
Bakmi Pakme,,-6.1470015,106.8144973
46 Acon Borneo Nasi Campur,,-6.1514003,106.8074419
Bakmi Apo,,-6.1480956,106.8130648
BAKMIE SENCINPING,,-6.1228871,106.7070062
Warteg Jeng Idin,,-6.1239269,106.7051757
Lemper Bakar Aliong,,-6.1428072,106.795183
Warung Nasi Bu Dar ( Pak uci ),,-6.1446034,106.8013147
Sate ayam mamat,,-6.1434228,106.7948718
Bakso Sapi & Pedesan Sambel JOBO,,-6.1417698,106.8081638
iPok's Bakso & Dimsum,,-6.1271492,106.7052447
Tempe mendoan dan tahu Aci khas Tegal papa azah 02,,-6.1274417,106.7046159
Bakmi Akwet,,-6.143169,106.8115361
Nasi Campur Akang - Harco Glodok,,-6.1433102,106.8155338
Imperial soup & bbq,,-6.1496501,106.8160065
Sumber Rezeki,,-6.151511,106.812385
Bakmi Ce'ki,,-6.1426762,106.8106437
Mendoan Mendie gg betet,,-6.1476415,106.8091582
RM.MAKAN 8SPICES NASI BAKAR & AYAM PENYET,,-6.1355431,106.8027389
ROTI BAKAR BANDUNG KOTA TUA,,-6.1354812,106.8114867
Wisata kuliner Soto & sop kaki sapi malakasari,,-6.1349048,106.8101365
Ayam Geprek Paon Mamah,,-6.1400869,106.8013379
Bakmi Awen,,-6.1421005,106.8110528
Susan Ayam Garam,,-6.1443971,106.7961771
Silki Dessert,,-6.1441979,106.794606
Bubur Bayi Organik,,-6.1486485,106.7973889
MIBAN,,-6.1434765,106.7932885
Mayfair Restaurant,,-6.141385,106.8146896
Shao Kao Gajah Mada,££,-6.148033,106.8160933
Bakmi Cong Sim,££,-6.150064,106.818018
Kedai HW Hayam wuruk,,-6.1503523,106.8172916
Xiao Meng Niu HOTPOT & BARBEQUE,££,-6.1495376,106.8180301
Rumah Makan Sinar Minang,££,-6.1500866,106.8172293
Warung Bu Ani,,-6.1516409,106.8180306
Rumah Makan Nasi Ayam Hainam Apollo,,-6.1443489,106.815198
Rujak Shanghai & Seafood Andri,,-6.1410028,106.8124328
warteg pinangsia,,-6.1417445,106.8168258
Warteg Mama Revan,,-6.14368,106.7933214
Mi Brebet Lamceng,,-6.1418762,106.8087444
BABI BUTA SATE BABI THAILAND & SAMCAN CRISPY TAIWAN,,-6.1417202,106.8122786
Pempek Bang Mamat,,-6.1430462,106.8119966
BUBUR KACANG IJO KETAN ITEM KHAS CIREBON,,-6.1346432,106.8150747
Soto Ayam Surabaya,,-6.1391897,106.8103366
Kedai Kota Toea,,-6.1360016,106.8128883
KULINER KHAS BANGKA DI TAMAN KOTA INTAN - KOTA TUA JAKARTA,,-6.1311833,106.8123345
Seafood Ayu @Tambora,$$,-6.1346676,106.8063433
Warung Nasi Bu Semi,,-6.1452954,106.7911883
Sun City,$$$,-6.146228,106.8170028
SendokGarpu,,-6.1406515,106.8128757
Yume Yatai Ramen & Donburi,,-6.1418456,106.8175687
Kedai Nona Ho,,-6.1406378,106.8129256
Pu Tien Hing Hwa Tahu,,-6.1435099,106.8131295
Lac Mei Che,$$,-6.1462957,106.8181841
Sedap Wangi Pinangsia,,-6.1395705,106.81683
Warteg Gang Mangga,$,-6.1462414,106.8146205
Angkringan Babi Boy Mangga Besar,,-6.1493913,106.8224866
Warung Rohim,,-6.1440562,106.8135341
Ayam Bakar Perjuangan,,-6.1469915,106.8196181
Bakmie Loncat,$$,-6.146479,106.8059033
AYAM KALASAN SPESIAL,,-6.1424132,106.7988694
Bakmie Suikiaw Aseng,,-6.1454637,106.8119188
AKAI 45 Masakan Tio Ciu,,-6.1416132,106.8085473
Bakmie Ayam Jenny,,-6.1487497,106.8122652
Pondok Makan Dataran Sunda,,-6.1408295,106.8166767
Pempek Eirin 10 Ulu,,-6.1408911,106.813164
Nasi Goreng Bang Ronie,$,-6.1403481,106.8172919
Bakso Sapi Gepeng YULAN,,-6.1378219,106.803487
Kantin Ci Pinky,,-6.1349383,106.8089232
Bakso Belitung,$$,-6.1358756,106.8043011
Mie Ayam Mamey,,-6.1335833,106.8042845
Omah Steak,,-6.134015,106.813271
Bubur Ayam Kunir,,-6.1334097,106.8145008
Yakinimu Japanese Kitchen,,-6.146116,106.8142419
Pekingduck Jakarta,,-6.1395508,106.8168166
Kuotie Akin,,-6.1423589,106.8124244
Bakmie Harmoni,,-6.1468801,106.8182475
BASO ARUL - GLODOK,,-6.1425356,106.8120995
Dcrepes Petak Enam Glodok,,-6.1415668,106.8127573
Bakmie 40,,-6.144492,106.8134882
Limau - Citywalk Gajah Mada,,-6.1452469,106.8150983
Bakmie ANGGIT,,-6.1424024,106.8123486
Foeng Vegetarian Food,,-6.1421318,106.8130079
Ketoprak Mas Adi,,-6.1441243,106.819718
Tahu Bakso Ajung,,-6.1420911,106.8136445
Nasi Bebek & Soto Ayam MADURA,,-6.1399961,106.8171354
Nasi Goreng Ajie,,-6.1412665,106.8181051
Sate Babi Moro Seneng,,-6.1403698,106.8130554
Sate babi Ci Yeni,,-6.1440988,106.811565
Soto Tangkar Sapi,,-6.1427569,106.8119356
Bakmi A-Hin,,-6.1435944,106.811602
Bakso Budi,,-6.1416048,106.8090794
Semar Rames,,-6.1366458,106.8124511
Rumah Makan Kalimantan 33 Ashau,,-6.152268,106.787622
Bakut Teh Wang Jia 王家肉骨茶,,-6.1499754,106.7804252
Mie Ayam Bang A Ris,,-6.1538353,106.7801904
Geprek Bang Tomi- Jelambar,,-6.1529373,106.7834571
Nasi Goreng Long Men,,-6.1509927,106.7849907
Rumah Makan Asia,$$,-6.1348204,106.8083468
Padang premium fatahillah,,-6.1337052,106.8122816
RM Putri Hasian,,-6.134049,106.812584
Warteg Ade Safari,,-6.1335297,106.8059874
Warteg Gunawan Sukses Makmur,,-6.1332931,106.8121669
A&W Kota Tua,$$,-6.134685,106.812346
Kantin Kota Tua,,-6.1339812,106.8125955
PT. Boga Dimsum Indonesia,$$,-6.1353685,106.808046
Bakmi Asep,,-6.1335873,106.8045965
DIMMY,,-6.1349163,106.8151456
Udin Soto,,-6.1368558,106.806824
Soto Tangkar Mamiku,,-6.1404377,106.8164093
"Martabak Djuara, Kota Tua",,-6.1369676,106.8109297
Nasi Cokot dan Nasi Rames Ibu Mus,,-6.1378682,106.8049362
Sinar Garut Sari Raos,,-6.1377848,106.806211
Warung Miroso,,-6.1381952,106.8084252
AYAM GORENG SAMBEL WARISAN,,-6.1485449,106.7806364
Sate Macan 11,,-6.1380883,106.8032832
Buerger,,-6.1384979,106.8067532
Sate madura bang ali,$,-6.1429891,106.8178626
Republic Kebab Premium - Jelambar Utama,,-6.152934,106.7833687
Mie Ayam & Bakso Dua Putra Pasundan,,-6.150944,106.7813215
Warung Nasi Pak'De,,-6.1547336,106.7847923
Pempek Palembang Asli CHANDRA,,-6.1414987,106.8128644
Kedai Asia,,-6.1422149,106.8136844
R.M Mas Pur Soto Lamongan 92,,-6.141404,106.81209
Jajan odeng,,-6.1412088,106.8006763
Saffrontime,,-6.1705898,106.7971428
Gado Gado Ibu Feri,,-6.169505,106.8014205
Cireng & Aneka Gorengan Bang Agil,,-6.1546647,106.7930706
VipSuper9.Info,,-6.147164,106.7891682
Warung Seblak FM,,-6.1421579,106.7685672
"Mie Ayam Bakso ""Wong Solo""",,-6.1464068,106.7650317
Bakmie Fani,,-6.1409181,106.7650223
MenKie Resto,,-6.143511,106.793186
Sandjaja Grogol - Ayam Bakar Kalasan & Seafood,$$,-6.1659,106.7942618
Ayam Bakar Mamah Ndut,,-6.172033,106.796003
Rice Campur - Premium Hainanese Chicken Rice,,-6.1717172,106.7988607
Kwetiau Medan Apui Botak,,-6.1486124,106.7806693
Kopi Dari Hati n Toast Grogol,,-6.1648162,106.7969608
Bubur Ayam Bang Iday,,-6.1600556,106.7983376
Kantin Satpas Daan Mogot,,-6.1524727,106.7568564
Warteg Simpang Tiga,,-6.152648,106.7655353
Cemilan letta,,-6.1555361,106.7592141
Warung ema odah,,-6.1540421,106.7578052
Warteg Restu Bahari,,-6.1420669,106.7677399
Kantin Agustin,,-6.1432313,106.7617405
Warnas Wonogiri Bp Sukimin,,-6.1447041,106.7664395
Seblak 12 Prasmanan,,-6.1438776,106.7696024
Raja Steak Tomang,,-6.1691475,106.8003584
Kantin Amel,,-6.1674032,106.7998836
BAKSO & SALOME,,-6.1745329,106.6951867
Pisang Goreng Pak Chin - Utama Sakti Raya,,-6.1535284,106.7794382
Sate Ambal Pak Wono,,-6.1561529,106.7427192
Rujak Betawi Mpo Mae,,-6.1514985,106.7427802
Rm. Bahari,$,-6.1505014,106.7492077
Bakso pakde solo,,-6.1512224,106.7448683
Warung Mama Arsa,,-6.1555997,106.7413287
M_KITCHEN,,-6.1519771,106.7419616
Bakso Ompong 2,,-6.1547018,106.7613653
Mie Udon Madu4D,,-6.1512187,106.7605386
Kantin 03 ibu wanti,,-6.1525872,106.7575037
Warung Bu Lis tawang manggu,,-6.1538383,106.7602448
BAKSO IDOLA KOMPLEKS DEPAG JAKBAR,,-6.1559869,106.7597134
YoBoba,,-6.154265,106.7639144
Ayam Bakar Pantura Box & Bowl,,-6.1552748,106.7553956
THE REAL DIMSUM - CBG DEVINA,,-6.1540544,106.7594507
Warmindo Maman Markim,,-6.1523836,106.7656779
Seafood & Ayam Goreng Barokah,,-6.1535667,106.7644368
Nasi Goreng Ortega,,-6.1550144,106.8209102
Warteg sera bahari,,-6.1509844,106.7713348
Kantin Bu Slamet,,-6.15548,106.77222
Bakmi Apoh,,-6.1530694,106.8152146
Nasi Goreng Jokowi,,-6.169203,106.7962265
Martabak Umar,,-6.167268,106.8008389
Warteg Rizqy,,-6.170372,106.6941864
Warung Sunda Dina,,-6.1475316,106.7610022
Warung Mama Febi,,-6.1441552,106.7526227
Warteg Berkah Bahari,,-6.1652155,106.7011034
WARTEG UNTUNG JAYA,,-6.1648353,106.7002249
Bakmi Ayam & Bakso Budaya,,-6.164949,106.7021292
Mie Ayam Bakso Wonogiri,,-6.1690966,106.6983188
RM.SELERAKU INDONESIAN FOOD,$$,-6.1493689,106.8192852
HenisOutlets,$$,-6.1491936,106.8198423
Mie Ayam Samin Rosela,,-6.1534403,106.7753271
Bakmi Siantar Aphing,,-6.1500806,106.7799545
mie aceh aaa,,-6.1499106,106.7797921
Acu Kitchen,,-6.1480158,106.7801742
E Warung Barokah,,-6.155842,106.761018
Pecel Lele Betawi Bang Feri (gEDe),,-6.1565266,106.7666547
Pempek Ar Rayyan asli Palembang,,-6.1565788,106.7614913
UD Kardono,,-6.1561981,106.760185
Seblak Prasmanan Mommydav,,-6.1572905,106.7530266
Ketoprak mantu gelo,,-6.1524503,106.7653139
Nasi Uduk Mpok Akim,,-6.1432204,106.768386
Warteg Prapatan,$,-6.1441743,106.7633932
Mie ayam betawi,,-6.1427497,106.7675733
Warung Nasi Tirto Mulyo,,-6.1457821,106.7681541
Nasi Goreng ABETA,,-6.1532992,106.7710736
Bubur ayam pak son pool ppd,,-6.1528083,106.7653785
warteg cahaya,,-6.1553874,106.7705504
Warung Nasi Pecel Ibu Kati,,-6.1554279,106.7589857
Warung Nasi Ibu Atin,,-6.1527306,106.770355
Warung Sate Betawi Bang Asyim,,-6.171927,106.6987225
Warteg Cahaya Bahari,,-6.1737328,106.7068811
Pawon Etanomah,,-6.1714071,106.7074493
Nasi Uduk Budeh,,-6.1715893,106.6959458
Milkyshop,,-6.1708327,106.7969845
BATAGOR GEROBAK,,-6.170449,106.7992037
Jojo and Wunder HQ,,-6.1546272,106.8209344
Ayam Goreng Ternate Kebun Jeruk 9,,-6.154628,106.820936
ayam penyet teteh neng,,-6.1432239,106.7494337
Warung nasi bungkus tugi,,-6.1466216,106.7614978
Pecel Lele Putra Ragiel Dua,,-6.1482992,106.7498397
Sarjana burger,,-6.1481987,106.7509301
Nasi Uduk Cek Upi,,-6.1635113,106.7001401
Warung Tegal ( Warteg ) Bunda Hani,,-6.1635493,106.7022457
Warung Bakso Mas Mulyo,,-6.1656863,106.6931847
Ayam geprek al asoy,,-6.1551951,106.7602165
Ayam bakar sandi,,-6.1501157,106.7631068
Warung bu naneh,,-6.1552879,106.7563033
Ayam Geprek Love Chick,,-6.1567615,106.7580658
Mie ayam sarindul,,-6.1562508,106.7662675
Roti bakar KAMSUKI,,-6.1561105,106.7603971
Warung Cah Jogja,,-6.1571828,106.7601109
Nasi Goreng Gila Kho Kho,,-6.155286,106.7594395
Warung Sate H. Sarif,,-6.1564851,106.7601267
Tolkon,,-6.1521612,106.759759
OTAK OTAK & TAHU CRISPY,,-6.1557656,106.7606201
"PECEL LELE & AYAM PENYET ""SHILLA"" Khas Banten",,-6.1565066,106.7601984
Warteg Berkah,,-6.153263,106.7649954
